"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,35940.00,144.00,129.00,0.00,705.00,819.00,129.00,108.00,"United Air Lines Inc.","UA","DEN","ONT",6,"694",1,1999,4,12,2,"F",
0.00,2.00,60837.00,282.00,253.00,0.00,2950.00,992.00,334.00,281.00,"Continental Air Lines Inc.","CO","DEN","PDX",6,"655",1,1999,4,12,2,"F",
0.00,1.00,30540.00,126.00,124.00,0.00,1535.00,992.00,153.00,131.00,"United Air Lines Inc.","UA","DEN","PDX",6,"698",1,1999,4,12,2,"F",
0.00,1.00,49000.00,182.00,151.00,0.00,3000.00,1290.00,214.00,200.00,"United Air Lines Inc.","UA","DEN","PIT",6,"622",1,1999,4,12,3,"F",
0.00,1.00,26040.00,108.00,103.00,0.00,0.00,776.00,134.00,111.00,"United Air Lines Inc.","UA","DEN","PSP",6,"616",1,1999,4,12,2,"F",
0.00,1.00,30540.00,126.00,126.00,0.00,710.00,1024.00,155.00,137.00,"United Air Lines Inc.","UA","DEN","SEA",6,"698",1,1999,4,12,3,"F",
0.00,2.00,52080.00,216.00,189.00,1466.00,300.00,967.00,272.00,230.00,"United Air Lines Inc.","UA","DEN","SFO",6,"616",1,1999,4,12,2,"F",
0.00,2.00,161240.00,596.00,347.00,0.00,4680.00,967.00,276.00,230.00,"United Air Lines Inc.","UA","DEN","SFO",7,"732",1,1999,4,12,2,"F",
0.00,1.00,30540.00,126.00,117.00,0.00,635.00,846.00,132.00,112.00,"United Air Lines Inc.","UA","DEN","SNA",6,"698",1,1999,4,12,2,"F",
0.00,1.00,31800.00,126.00,79.00,0.00,2120.00,1506.00,237.00,188.00,"United Air Lines Inc.","UA","DEN","TPA",6,"619",1,1999,4,12,4,"F",
0.00,1.00,26040.00,108.00,39.00,0.00,839.00,639.00,111.00,93.00,"United Air Lines Inc.","UA","DEN","TUS",6,"616",1,1999,4,12,2,"F",
0.00,1.00,28545.00,107.00,56.00,12.00,1660.00,569.00,115.00,84.00,"Delta Air Lines Inc.","DL","DFW","ABQ",6,"620",1,1999,4,12,2,"F",
0.00,6.00,470700.00,1494.00,985.00,50748.00,27551.00,732.00,704.00,526.00,"Delta Air Lines Inc.","DL","DFW","ATL",7,"765",1,1999,4,12,2,"F",
0.00,2.00,129600.00,408.00,182.00,5813.00,11770.00,732.00,239.00,180.00,"Delta Air Lines Inc.","DL","DFW","ATL",6,"625",1,1999,4,12,2,"F",
